"L: 0.1"
"e0: 4"
"t: 20"
"Number of Energies: 400"
"Number of Phases: 400"
"Threshold: 0.01"
"phase","energy"
2.3719024534602937,0.89
2.3876104167282426,0.105
2.3876104167282426,0.7275
2.403318379996192,0.1025
2.403318379996192,0.7275
2.403318379996192,0.8875
2.419026343264141,0.1
2.419026343264141,0.73
2.4347343065320897,0.0975
2.4347343065320897,0.7325
2.4504422698000385,0.095
2.4504422698000385,0.735
2.4504422698000385,0.8825
2.466150233067988,0.0925
2.466150233067988,0.095
2.466150233067988,0.735
2.4818581963359367,0.0925
2.4818581963359367,0.7375
2.4818581963359367,0.88
2.4975661596038856,0.09
2.4975661596038856,0.74
2.5132741228718345,0.0875
2.5132741228718345,0.74
2.528982086139784,0.085
2.528982086139784,0.7425
2.528982086139784,0.875
2.5446900494077327,0.0825
2.5446900494077327,0.745
2.560398012675681,0.08
2.560398012675681,0.7475
2.57610597594363,0.0775
2.57610597594363,0.7475
2.57610597594363,0.87
2.5918139392115793,0.075
2.5918139392115793,0.0775
2.5918139392115793,0.75
2.607521902479528,0.075
2.607521902479528,0.7525
2.607521902479528,0.8675
2.623229865747477,0.0725
2.638937829015426,0.07
2.638937829015426,0.755
2.6546457922833753,0.0675
2.6546457922833753,0.7575
2.6546457922833753,0.8625
2.670353755551324,0.065
2.670353755551324,0.76
2.686061718819273,0.0625
2.686061718819273,0.76
2.701769682087222,0.06
2.701769682087222,0.7625
