"L: 0.1"
"e0: 5"
"t: 5"
"Number of Energies: 600"
"Number of Phases: 600"
"Threshold: 0.01"
"phase","energy"
0.,0.98
0.,0.98
0.010471975511965978,0.9783333333333334
0.010471975511965978,0.98
0.010471975511965978,0.9816666666666667
0.020943951023931956,0.9783333333333334
0.020943951023931956,0.9816666666666667
0.031415926535897934,0.9766666666666667
0.031415926535897934,0.9833333333333333
0.04188790204786391,0.975
0.04188790204786391,0.9766666666666667
0.04188790204786391,0.9833333333333333
0.05235987755982988,0.975
0.05235987755982988,0.985
0.06283185307179587,0.9733333333333334
0.06283185307179587,0.985
0.07330382858376185,0.9716666666666667
0.07330382858376185,0.9733333333333334
0.07330382858376185,0.9866666666666667
0.08377580409572782,0.9716666666666667
0.08377580409572782,0.9866666666666667
0.09424777960769379,0.97
0.09424777960769379,0.9883333333333333
0.10471975511965977,0.9683333333333334
0.10471975511965977,0.97
0.10471975511965977,0.9883333333333333
0.11519173063162574,0.9666666666666667
0.11519173063162574,0.9683333333333334
0.11519173063162574,0.99
0.12566370614359174,0.9666666666666667
0.12566370614359174,0.99
0.1361356816555577,0.965
0.1466076571675237,0.9633333333333334
0.1466076571675237,0.965
0.1466076571675237,0.9916666666666667
0.15707963267948966,0.9616666666666667
0.15707963267948966,0.9633333333333334
0.16755160819145565,0.96
0.16755160819145565,0.9616666666666667
0.16755160819145565,0.9933333333333333
0.1780235837034216,0.96
0.1780235837034216,0.9933333333333333
0.18849555921538758,0.9583333333333334
0.19896753472735357,0.9566666666666667
0.19896753472735357,0.995
0.20943951023931953,0.955
0.20943951023931953,0.9566666666666667
0.20943951023931953,0.995
0.21991148575128555,0.9533333333333334
0.21991148575128555,0.955
0.2303834612632515,0.9516666666666667
0.2303834612632515,0.9533333333333334
0.24085543677521745,0.95
0.24085543677521745,0.9516666666666667
0.24085543677521745,0.9966666666666667
0.25132741228718347,0.9483333333333334
0.25132741228718347,0.95
0.25132741228718347,0.9966666666666667
0.2617993877991494,0.9466666666666667
0.2617993877991494,0.9483333333333334
0.2722713633111154,0.945
0.2722713633111154,0.9466666666666667
0.2827433388230814,0.9433333333333334
0.2827433388230814,0.945
0.2827433388230814,0.9983333333333333
0.2932153143350474,0.9416666666666667
0.2932153143350474,0.9433333333333334
0.2932153143350474,0.9983333333333333
0.3036872898470133,0.94
0.3036872898470133,0.9416666666666667
0.3141592653589793,0.9383333333333334
0.3141592653589793,0.94
0.3246312408709453,0.9366666666666666
0.3246312408709453,0.9383333333333334
0.3351032163829113,0.935
0.3351032163829113,0.9366666666666666
0.34557519189487723,0.9333333333333333
0.34557519189487723,0.935
0.3560471674068432,0.9316666666666666
0.3560471674068432,0.9333333333333333
0.3665191429188092,0.93
0.3665191429188092,0.9316666666666666
0.37699111843077515,0.9283333333333333
0.37699111843077515,0.93
0.38746309394274114,0.9266666666666666
0.38746309394274114,0.9283333333333333
0.39793506945470714,0.925
0.39793506945470714,0.9266666666666666
0.4084070449666731,0.9233333333333333
0.4084070449666731,0.925
0.41887902047863906,0.9216666666666666
0.41887902047863906,0.9233333333333333
0.42935099599060506,0.92
0.42935099599060506,0.9216666666666666
0.4398229715025711,0.9166666666666666
0.4398229715025711,0.9183333333333333
0.4398229715025711,0.92
0.45029494701453704,0.915
0.45029494701453704,0.9166666666666666
0.460766922526503,0.9133333333333333
0.460766922526503,0.915
0.47123889803846897,0.9116666666666666
0.47123889803846897,0.9133333333333333
0.4817108735504349,0.91
0.4817108735504349,0.9116666666666666
0.49218284906240095,0.9066666666666666
0.49218284906240095,0.9083333333333333
0.49218284906240095,0.91
0.5026548245743669,0.905
0.5026548245743669,0.9066666666666666
0.5026548245743669,0.9083333333333333
0.5131268000863328,0.9033333333333333
0.5131268000863328,0.905
0.5235987755982988,0.9016666666666666
0.5235987755982988,0.9033333333333333
0.5340707511102649,0.9
0.5340707511102649,0.9016666666666666
0.5445427266222308,0.8966666666666666
0.5445427266222308,0.8983333333333333
0.5445427266222308,0.9
0.5550147021341968,0.895
0.5550147021341968,0.8966666666666666
0.5654866776461628,0.8933333333333333
0.5654866776461628,0.895
0.5759586531581287,0.89
0.5759586531581287,0.8916666666666667
0.5759586531581287,0.8933333333333333
0.5864306286700948,0.8883333333333333
0.5864306286700948,0.89
0.5864306286700948,0.8916666666666667
0.5969026041820606,0.8866666666666667
0.5969026041820606,0.8883333333333333
0.6073745796940266,0.8833333333333333
0.6073745796940266,0.885
0.6073745796940266,0.8866666666666667
0.6178465552059926,0.8816666666666667
0.6178465552059926,0.8833333333333333
0.6178465552059926,0.885
0.6283185307179586,0.88
0.6283185307179586,0.8816666666666667
0.6387905062299246,0.8766666666666667
0.6387905062299246,0.8783333333333333
0.6387905062299246,0.88
0.6492624817418906,0.875
0.6492624817418906,0.8766666666666667
0.6492624817418906,0.8783333333333333
0.6597344572538565,0.8733333333333333
0.6597344572538565,0.875
0.6702064327658226,0.87
0.6702064327658226,0.8716666666666667
0.6702064327658226,0.8733333333333333
0.6806784082777886,0.8683333333333333
0.6806784082777886,0.87
0.6911503837897545,0.865
0.6911503837897545,0.8666666666666667
0.6911503837897545,0.8683333333333333
0.7016223593017205,0.8633333333333333
0.7016223593017205,0.865
0.7016223593017205,0.8666666666666667
0.7120943348136864,0.86
0.7120943348136864,0.8616666666666667
0.7120943348136864,0.8633333333333333
0.7225663103256524,0.8583333333333333
0.7225663103256524,0.86
0.7225663103256524,0.8616666666666667
0.7330382858376184,0.8566666666666667
0.7330382858376184,0.8583333333333333
0.7435102613495843,0.8533333333333334
0.7435102613495843,0.855
