"L: 0.1"
"e0: 0"
"t: 5"
"Number of Energies: 600"
"Number of Phases: 600"
"Threshold: 0.01"
"phase","energy"
0.3351032163829113,0.525
0.3351032163829113,0.6516666666666666
0.34557519189487723,0.5233333333333333
0.34557519189487723,0.6533333333333333
0.3560471674068432,0.5216666666666666
0.3560471674068432,0.655
0.3665191429188092,0.5183333333333333
0.3665191429188092,0.52
0.3665191429188092,0.6566666666666666
0.3665191429188092,0.6583333333333333
0.37699111843077515,0.5166666666666667
0.37699111843077515,0.66
0.38746309394274114,0.515
0.38746309394274114,0.6616666666666666
0.39793506945470714,0.5133333333333333
0.39793506945470714,0.6633333333333333
0.4084070449666731,0.5116666666666667
0.4084070449666731,0.665
0.41887902047863906,0.5083333333333333
0.41887902047863906,0.51
0.41887902047863906,0.6666666666666666
0.42935099599060506,0.5066666666666667
0.42935099599060506,0.6683333333333333
0.42935099599060506,0.67
0.4398229715025711,0.505
0.4398229715025711,0.6716666666666666
0.45029494701453704,0.5033333333333333
0.45029494701453704,0.6733333333333333
0.460766922526503,0.5016666666666667
0.460766922526503,0.675
0.47123889803846897,0.49833333333333335
0.47123889803846897,0.5
0.47123889803846897,0.6766666666666666
0.4817108735504349,0.49666666666666665
0.4817108735504349,0.6783333333333333
0.49218284906240095,0.495
0.49218284906240095,0.68
0.49218284906240095,0.6816666666666666
0.5026548245743669,0.49333333333333335
0.5026548245743669,0.6833333333333333
0.5131268000863328,0.49166666666666664
0.5131268000863328,0.685
0.5235987755982988,0.49
0.5235987755982988,0.6866666666666666
0.5340707511102649,0.4866666666666667
0.5340707511102649,0.6883333333333334
0.5445427266222308,0.485
0.5445427266222308,0.69
0.5550147021341968,0.48333333333333334
0.5550147021341968,0.6916666666666667
0.5550147021341968,0.6933333333333334
0.5654866776461628,0.4816666666666667
0.5654866776461628,0.695
0.5759586531581287,0.48
0.5759586531581287,0.6966666666666667
0.5864306286700948,0.4766666666666667
0.5864306286700948,0.47833333333333333
0.5864306286700948,0.6983333333333334
0.5969026041820606,0.475
0.5969026041820606,0.7
0.6073745796940266,0.47333333333333333
0.6073745796940266,0.7016666666666667
0.6178465552059926,0.4716666666666667
0.6178465552059926,0.7033333333333334
0.6283185307179586,0.47
0.6283185307179586,0.705
0.6283185307179586,0.7066666666666667
0.6387905062299246,0.4666666666666667
0.6387905062299246,0.4683333333333333
0.6387905062299246,0.7083333333333334
0.6492624817418906,0.465
0.6492624817418906,0.71
0.6597344572538565,0.4633333333333333
0.6597344572538565,0.7116666666666667
0.6702064327658226,0.46166666666666667
0.6702064327658226,0.7133333333333334
0.6806784082777886,0.46
0.6806784082777886,0.715
0.6911503837897545,0.45666666666666667
0.6911503837897545,0.4583333333333333
0.6911503837897545,0.7166666666666667
0.7016223593017205,0.455
0.7016223593017205,0.72
0.7120943348136864,0.4533333333333333
0.7120943348136864,0.7216666666666667
0.7225663103256524,0.45166666666666666
0.7225663103256524,0.7233333333333334
0.7330382858376184,0.45
0.7330382858376184,0.725
0.7435102613495843,0.44666666666666666
0.7435102613495843,0.4483333333333333
0.7435102613495843,0.7266666666666667
0.7539822368615503,0.445
0.7539822368615503,0.7283333333333334
0.7644542123735164,0.44333333333333336
0.7644542123735164,0.73
0.7749261878854823,0.44166666666666665
0.7749261878854823,0.7333333333333333
0.7853981633974483,0.44
0.7853981633974483,0.735
0.7958701389094143,0.43833333333333335
0.7958701389094143,0.7366666666666667
0.8063421144213802,0.435
0.8063421144213802,0.7383333333333333
0.8168140899333463,0.43333333333333335
0.8168140899333463,0.74
0.8272860654453121,0.43166666666666664
0.8272860654453121,0.7416666666666667
0.8377580409572781,0.43
0.8377580409572781,0.7433333333333333
0.8482300164692442,0.42833333333333334
0.8482300164692442,0.745
0.8482300164692442,0.7466666666666667
0.8587019919812101,0.425
0.8587019919812101,0.4266666666666667
0.8587019919812101,0.7483333333333333
0.8691739674931761,0.42333333333333334
0.8691739674931761,0.75
0.8796459430051422,0.4216666666666667
0.8796459430051422,0.7516666666666667
0.890117918517108,0.42
0.890117918517108,0.7533333333333333
0.9005898940290741,0.41833333333333333
0.9005898940290741,0.755
0.91106186954104,0.415
0.91106186954104,0.4166666666666667
0.91106186954104,0.7566666666666667
0.921533845053006,0.41333333333333333
0.921533845053006,0.7583333333333333
0.932005820564972,0.4116666666666667
0.932005820564972,0.76
0.932005820564972,0.7616666666666667
0.9424777960769379,0.41
0.9424777960769379,0.7633333333333333
0.9529497715889039,0.4083333333333333
0.9529497715889039,0.765
0.9634217471008698,0.405
0.9634217471008698,0.4066666666666667
0.9634217471008698,0.7666666666666667
0.9738937226128359,0.4033333333333333
0.9738937226128359,0.7683333333333333
0.9843656981248019,0.40166666666666667
0.9843656981248019,0.77
0.9948376736367678,0.4
0.9948376736367678,0.7716666666666666
1.0053096491487339,0.3983333333333333
1.0053096491487339,0.7733333333333333
1.0157816246606997,0.39666666666666667
1.0157816246606997,0.775
1.0262536001726656,0.3933333333333333
1.0262536001726656,0.7766666666666666
1.0262536001726656,0.7783333333333333
1.0367255756846319,0.39166666666666666
1.0367255756846319,0.78
1.0471975511965976,0.39
1.0471975511965976,0.7816666666666666
1.0576695267085636,0.3883333333333333
1.0576695267085636,0.7833333333333333
1.0681415022205298,0.38666666666666666
1.0681415022205298,0.785
1.0786134777324956,0.38333333333333336
1.0786134777324956,0.385
1.0786134777324956,0.7866666666666666
1.0890854532444616,0.38166666666666665
1.0890854532444616,0.7883333333333333
1.0995574287564276,0.38
1.0995574287564276,0.79
1.1100294042683936,0.37833333333333335
1.1100294042683936,0.7916666666666666
1.1205013797803596,0.37666666666666665
1.1205013797803596,0.7933333333333333
1.1309733552923256,0.37333333333333335
1.1309733552923256,0.375
1.1309733552923256,0.795
1.1309733552923256,0.7966666666666666
1.1414453308042916,0.37166666666666665
1.1414453308042916,0.7983333333333333
1.1519173063162573,0.37
1.1519173063162573,0.8
1.1623892818282235,0.36833333333333335
1.1623892818282235,0.8016666666666666
1.1728612573401895,0.36666666666666664
1.1728612573401895,0.8033333333333333
1.1833332328521553,0.365
1.1833332328521553,0.805
1.1938052083641213,0.3616666666666667
1.1938052083641213,0.8066666666666666
1.2042771838760875,0.36
1.2042771838760875,0.8083333333333333
1.2147491593880533,0.35833333333333334
1.2147491593880533,0.81
1.2252211349000193,0.3566666666666667
1.2252211349000193,0.8116666666666666
1.2356931104119853,0.355
1.2356931104119853,0.8133333333333334
1.2461650859239513,0.3516666666666667
1.2461650859239513,0.35333333333333333
1.2461650859239513,0.815
1.2566370614359172,0.35
1.2566370614359172,0.8166666666666667
1.2671090369478832,0.34833333333333333
1.2671090369478832,0.8183333333333334
1.2775810124598492,0.3466666666666667
1.2775810124598492,0.8216666666666667
1.288052987971815,0.345
1.288052987971815,0.8233333333333334
1.2985249634837812,0.3433333333333333
1.2985249634837812,0.825
1.3089969389957472,0.34
1.3089969389957472,0.8266666666666667
1.319468914507713,0.3383333333333333
1.319468914507713,0.8283333333333334
1.3299408900196792,0.33666666666666667
1.3299408900196792,0.83
1.3404128655316452,0.335
1.3404128655316452,0.8316666666666667
1.350884841043611,0.3333333333333333
1.350884841043611,0.8333333333333334
1.3613568165555772,0.33
1.3613568165555772,0.33166666666666667
1.3613568165555772,0.835
1.371828792067543,0.3283333333333333
1.371828792067543,0.8366666666666667
1.382300767579509,0.32666666666666666
1.382300767579509,0.8383333333333334
1.392772743091475,0.325
1.392772743091475,0.84
1.403244718603441,0.3233333333333333
1.403244718603441,0.8416666666666667
1.413716694115407,0.32
1.413716694115407,0.32166666666666666
1.413716694115407,0.8433333333333334
1.424188669627373,0.31833333333333336
1.424188669627373,0.845
1.4346606451393389,0.31666666666666665
1.4346606451393389,0.8466666666666667
1.4451326206513049,0.315
1.4451326206513049,0.8483333333333334
1.4556045961632709,0.31333333333333335
1.4556045961632709,0.85
1.4660765716752369,0.31166666666666665
1.4660765716752369,0.8516666666666667
1.4765485471872026,0.30833333333333335
1.4765485471872026,0.31
1.4765485471872026,0.8533333333333334
1.4870205226991686,0.30666666666666664
1.4870205226991686,0.855
1.4974924982111348,0.305
1.4974924982111348,0.8566666666666667
1.5079644737231006,0.30333333333333334
1.5079644737231006,0.8583333333333333
1.5184364492350666,0.3016666666666667
1.5184364492350666,0.86
1.5289084247470328,0.29833333333333334
1.5289084247470328,0.3
1.5289084247470328,0.8616666666666667
1.5393804002589986,0.2966666666666667
1.5393804002589986,0.8633333333333333
1.5498523757709646,0.295
1.5498523757709646,0.865
1.5603243512829306,0.29333333333333333
1.5603243512829306,0.8666666666666667
1.5707963267948966,0.2916666666666667
1.5707963267948966,0.8683333333333333
1.5812683023068623,0.29
1.5812683023068623,0.87
1.5917402778188285,0.2866666666666667
1.5917402778188285,0.28833333333333333
1.5917402778188285,0.8716666666666667
1.6022122533307945,0.285
1.6022122533307945,0.8733333333333333
1.6126842288427603,0.2833333333333333
1.6126842288427603,0.875
1.6231562043547265,0.2816666666666667
1.6231562043547265,0.8766666666666667
1.6336281798666925,0.28
1.6336281798666925,0.8783333333333333
1.6441001553786583,0.2783333333333333
1.6441001553786583,0.88
1.6545721308906243,0.275
1.6545721308906243,0.8816666666666667
1.6650441064025905,0.2733333333333333
1.6650441064025905,0.8833333333333333
1.6755160819145563,0.27166666666666667
1.6755160819145563,0.885
1.6859880574265222,0.27
1.6859880574265222,0.8866666666666667
1.6964600329384885,0.2683333333333333
1.6964600329384885,0.8883333333333333
1.7069320084504542,0.265
1.7069320084504542,0.26666666666666666
1.7069320084504542,0.89
1.7174039839624202,0.2633333333333333
1.7174039839624202,0.8916666666666667
1.7278759594743864,0.26166666666666666
1.7383479349863522,0.26
1.7383479349863522,0.8933333333333333
1.7488199104983182,0.25833333333333336
1.7488199104983182,0.895
1.7592918860102844,0.25666666666666665
1.7592918860102844,0.8966666666666666
1.7697638615222502,0.25333333333333335
1.7697638615222502,0.255
1.7697638615222502,0.8983333333333333
1.780235837034216,0.25166666666666665
1.780235837034216,0.9
1.790707812546182,0.25
1.790707812546182,0.9016666666666666
1.8011797880581482,0.24833333333333332
1.8011797880581482,0.9033333333333333
1.811651763570114,0.24666666666666667
1.811651763570114,0.905
1.82212373908208,0.245
1.82212373908208,0.9066666666666666
1.8325957145940461,0.24166666666666667
1.8325957145940461,0.9083333333333333
1.843067690106012,0.24
1.853539665617978,0.23833333333333334
1.853539665617978,0.91
1.864011641129944,0.23666666666666666
1.864011641129944,0.9116666666666666
1.8744836166419099,0.235
1.8744836166419099,0.9133333333333333
1.8849555921538759,0.23166666666666666
1.8849555921538759,0.23333333333333334
1.8849555921538759,0.915
1.895427567665842,0.23
1.895427567665842,0.9166666666666666
1.9058995431778079,0.22833333333333333
1.9058995431778079,0.9183333333333333
1.9163715186897738,0.22666666666666666
1.9268434942017396,0.225
1.9373154697137058,0.22333333333333333
1.9373154697137058,0.9216666666666666
1.9477874452256718,0.22
1.9477874452256718,0.22166666666666668
1.9477874452256718,0.9233333333333333
1.9582594207376376,0.21833333333333332
1.9582594207376376,0.925
1.9687313962496038,0.21666666666666667
1.9687313962496038,0.9266666666666666
1.9792033717615696,0.215
1.9792033717615696,0.9283333333333333
1.9896753472735356,0.21333333333333335
2.0001473227855016,0.21166666666666667
2.0001473227855016,0.93
2.0106192982974678,0.20833333333333334
2.0106192982974678,0.21
2.0106192982974678,0.9316666666666666
2.0210912738094335,0.20666666666666667
2.0210912738094335,0.9333333333333333
2.0315632493213993,0.205
2.0315632493213993,0.935
2.0420352248333655,0.20333333333333334
2.0525072003453313,0.20166666666666666
2.0525072003453313,0.9366666666666666
2.0629791758572975,0.2
2.0629791758572975,0.9383333333333334
2.0734511513692637,0.19666666666666666
2.0734511513692637,0.94
2.0839231268812295,0.195
2.0943951023931953,0.19333333333333333
2.1048670779051615,0.19166666666666668
2.1048670779051615,0.9433333333333334
2.1153390534171272,0.19
2.1153390534171272,0.945
2.1258110289290935,0.18666666666666668
2.1258110289290935,0.18833333333333332
2.1362830044410597,0.185
2.1467549799530254,0.18333333333333332
2.1467549799530254,0.9483333333333334
2.157226955464991,0.18166666666666667
2.157226955464991,0.95
2.167698930976957,0.18
2.178170906488923,0.17833333333333334
2.178170906488923,0.9516666666666667
2.188642882000889,0.175
2.188642882000889,0.17666666666666667
2.188642882000889,0.9533333333333334
2.199114857512855,0.17333333333333334
2.199114857512855,0.955
2.2095868330248214,0.17166666666666666
2.220058808536787,0.17
2.220058808536787,0.9566666666666667
2.230530784048753,0.16833333333333333
2.230530784048753,0.9583333333333334
2.241002759560719,0.16666666666666666
2.251474735072685,0.16333333333333333
2.251474735072685,0.165
2.251474735072685,0.96
2.261946710584651,0.16166666666666665
2.261946710584651,0.9616666666666667
2.2724186860966173,0.16
2.282890661608583,0.15833333333333333
2.282890661608583,0.9633333333333334
2.293362637120549,0.15666666666666668
2.293362637120549,0.965
2.3038346126325147,0.155
2.314306588144481,0.15166666666666667
2.314306588144481,0.15333333333333332
2.314306588144481,0.9666666666666667
2.324778563656447,0.15
2.335250539168413,0.14833333333333334
2.335250539168413,0.9683333333333334
2.345722514680379,0.14666666666666667
2.345722514680379,0.97
2.356194490192345,0.145
2.3666664657043106,0.14333333333333334
2.3666664657043106,0.9716666666666667
2.377138441216277,0.14
2.377138441216277,0.14166666666666666
2.3876104167282426,0.13833333333333334
2.3876104167282426,0.9733333333333334
2.398082392240209,0.13666666666666666
2.398082392240209,0.975
2.408554367752175,0.135
2.419026343264141,0.13333333333333333
2.419026343264141,0.9766666666666667
2.4294983187761066,0.13166666666666665
2.4399702942880723,0.12833333333333333
2.4399702942880723,0.13
2.4399702942880723,0.9783333333333334
2.4504422698000385,0.12666666666666668
2.4609142453120048,0.125
2.4609142453120048,0.98
2.4713862208239705,0.12333333333333334
2.4818581963359367,0.12166666666666667
2.4818581963359367,0.9816666666666667
2.4923301718479025,0.12
2.5028021473598683,0.11666666666666667
2.5028021473598683,0.11833333333333333
2.5028021473598683,0.9833333333333333
2.5132741228718345,0.115
2.5237460983838007,0.11333333333333333
2.5237460983838007,0.985
2.5342180738957665,0.11166666666666666
2.5446900494077327,0.11
2.5446900494077327,0.9866666666666667
2.5551620249196985,0.10833333333333334
2.5656340004316642,0.105
2.5656340004316642,0.10666666666666667
2.57610597594363,0.10333333333333333
2.57610597594363,0.9883333333333333
2.586577951455596,0.10166666666666667
2.5970499269675624,0.1
2.5970499269675624,0.99
2.607521902479528,0.09833333333333333
2.6179938779914944,0.09666666666666666
2.62846585350346,0.09333333333333334
2.62846585350346,0.095
2.62846585350346,0.9916666666666667
2.638937829015426,0.09166666666666666
2.649409804527392,0.09
2.6598817800393584,0.08833333333333333
2.6598817800393584,0.9933333333333333
2.670353755551324,0.08666666666666667
2.6808257310632904,0.085
2.691297706575256,0.08166666666666667
2.691297706575256,0.08333333333333333
2.691297706575256,0.995
2.701769682087222,0.08
2.712241657599188,0.07833333333333334
2.7227136331111543,0.07666666666666666
2.73318560862312,0.075
2.73318560862312,0.9966666666666667
2.743657584135086,0.07333333333333333
2.754129559647052,0.07
2.754129559647052,0.07166666666666667
2.764601535159018,0.06833333333333333
2.7750735106709836,0.06666666666666667
2.78554548618295,0.065
2.78554548618295,0.9983333333333333
2.796017461694916,0.06333333333333334
2.806489437206882,0.06166666666666667
2.8169614127188476,0.058333333333333334
2.8169614127188476,0.06
2.827433388230814,0.056666666666666664
2.8379053637427796,0.055
2.848377339254746,0.05333333333333334
2.858849314766712,0.051666666666666666
2.8693212902786778,0.05
2.8797932657906435,0.04666666666666667
2.8797932657906435,0.04833333333333333
2.8902652413026098,0.045
2.9007372168145755,0.043333333333333335
2.9112091923265417,0.041666666666666664
2.921681167838508,0.04
2.9321531433504737,0.03833333333333333
2.9426251188624395,0.035
2.9426251188624395,0.03666666666666667
2.9530970943744053,0.03333333333333333
2.9635690698863715,0.03166666666666667
2.9740410453983372,0.03
2.9845130209103035,0.028333333333333332
2.9949849964222697,0.02666666666666667
3.0054569719342354,0.025
3.015928947446201,0.021666666666666667
3.0264009229581674,0.02
3.036872898470133,0.018333333333333333
3.0473448739820994,0.016666666666666666
3.0578168494940656,0.015
3.0682888250060314,0.013333333333333334
3.078760800517997,0.01
3.089232776029963,0.008333333333333333
3.099704751541929,0.006666666666666667
3.1101767270538954,0.005
3.120648702565861,0.0033333333333333335
3.1311206780778273,0.0016666666666666668
3.1520646291017593,0.0016666666666666668
3.1625366046137247,0.0033333333333333335
3.173008580125691,0.005
3.183480555637657,0.006666666666666667
3.193952531149623,0.008333333333333333
3.204424506661589,0.01
3.2148964821735553,0.013333333333333334
3.2253684576855206,0.015
3.235840433197487,0.016666666666666666
3.246312408709453,0.018333333333333333
3.256784384221419,0.02
3.267256359733385,0.021666666666666667
3.2777283352453503,0.025
3.2882003107573166,0.02666666666666667
3.2986722862692828,0.028333333333333332
3.3091442617812485,0.03
3.3196162372932148,0.03166666666666667
3.330088212805181,0.03333333333333333
3.3405601883171463,0.035
3.3405601883171463,0.03666666666666667
3.3510321638291125,0.03833333333333333
3.3615041393410787,0.04
3.3719761148530445,0.041666666666666664
3.3824480903650107,0.043333333333333335
3.392920065876977,0.045
3.4033920413889422,0.04666666666666667
3.4033920413889422,0.04833333333333333
3.4138640169009085,0.05
3.4243359924128747,0.051666666666666666
3.4348079679248404,0.05333333333333334
3.4452799434368067,0.055
3.455751918948773,0.056666666666666664
3.466223894460738,0.058333333333333334
3.466223894460738,0.06
3.4766958699727044,0.06166666666666667
3.4871678454846706,0.06333333333333334
3.4976398209966364,0.065
3.4976398209966364,0.9983333333333333
3.5081117965086026,0.06666666666666667
3.5081117965086026,0.9983333333333333
3.518583772020569,0.06833333333333333
3.529055747532534,0.07
3.529055747532534,0.07166666666666667
3.5395277230445004,0.07333333333333333
3.5499996985564657,0.075
3.5499996985564657,0.9966666666666667
3.560471674068432,0.07666666666666666
3.560471674068432,0.9966666666666667
3.570943649580398,0.07833333333333334
3.581415625092364,0.08
3.59188760060433,0.08166666666666667
3.59188760060433,0.08333333333333333
3.59188760060433,0.995
3.6023595761162963,0.085
3.6023595761162963,0.995
3.6128315516282616,0.08666666666666667
3.623303527140228,0.08833333333333333
3.623303527140228,0.9933333333333333
3.633775502652194,0.09
3.633775502652194,0.9933333333333333
3.64424747816416,0.09166666666666666
3.654719453676126,0.09333333333333334
3.654719453676126,0.095
3.654719453676126,0.9916666666666667
3.6651914291880923,0.09666666666666666
3.6651914291880923,0.9916666666666667
3.6756634047000576,0.09833333333333333
3.686135380212024,0.1
3.686135380212024,0.99
3.69660735572399,0.10166666666666667
3.69660735572399,0.99
3.707079331235956,0.10333333333333333
3.707079331235956,0.9883333333333333
3.717551306747922,0.105
3.717551306747922,0.10666666666666667
3.717551306747922,0.9883333333333333
3.728023282259888,0.10833333333333334
3.7384952577718535,0.11
3.7384952577718535,0.9866666666666667
3.7489672332838198,0.11166666666666666
3.7489672332838198,0.9866666666666667
3.759439208795786,0.11333333333333333
3.759439208795786,0.985
3.7699111843077517,0.115
3.7699111843077517,0.985
3.780383159819718,0.11666666666666667
3.780383159819718,0.11833333333333333
3.780383159819718,0.9833333333333333
3.790855135331684,0.12
3.790855135331684,0.9833333333333333
3.8013271108436495,0.12166666666666667
3.8013271108436495,0.9816666666666667
3.8117990863556157,0.12333333333333334
3.8117990863556157,0.9816666666666667
3.8222710618675815,0.125
3.8222710618675815,0.98
3.8327430373795477,0.12666666666666668
3.8327430373795477,0.98
3.843215012891514,0.12833333333333333
3.843215012891514,0.13
3.843215012891514,0.9783333333333334
3.8536869884034792,0.13166666666666665
3.8536869884034792,0.9783333333333334
3.8641589639154454,0.13333333333333333
3.8641589639154454,0.9766666666666667
3.8746309394274117,0.135
3.8746309394274117,0.9766666666666667
3.8851029149393774,0.13666666666666666
3.8851029149393774,0.975
3.8955748904513436,0.13833333333333334
3.8955748904513436,0.9733333333333334
3.8955748904513436,0.975
3.90604686596331,0.14
3.90604686596331,0.14166666666666666
3.90604686596331,0.9733333333333334
3.916518841475275,0.14333333333333334
3.916518841475275,0.9716666666666667
3.9269908169872414,0.145
3.9269908169872414,0.9716666666666667
3.9374627924992076,0.14666666666666667
3.9374627924992076,0.97
3.947934768011173,0.14833333333333334
3.947934768011173,0.9683333333333334
3.947934768011173,0.97
3.958406743523139,0.15
3.958406743523139,0.9683333333333334
3.9688787190351054,0.15166666666666667
3.9688787190351054,0.15333333333333332
3.9688787190351054,0.9666666666666667
3.979350694547071,0.155
3.979350694547071,0.9666666666666667
3.9898226700590373,0.15666666666666668
3.9898226700590373,0.965
4.000294645571003,0.15833333333333333
4.000294645571003,0.9633333333333334
4.000294645571003,0.965
4.010766621082969,0.16
4.010766621082969,0.9633333333333334
4.0212385965949355,0.16166666666666665
4.0212385965949355,0.9616666666666667
4.031710572106902,0.16333333333333333
4.031710572106902,0.165
4.031710572106902,0.96
4.031710572106902,0.9616666666666667
4.042182547618867,0.16666666666666666
4.042182547618867,0.96
4.052654523130833,0.16833333333333333
4.052654523130833,0.9583333333333334
4.063126498642799,0.17
4.063126498642799,0.9566666666666667
4.063126498642799,0.9583333333333334
4.073598474154765,0.17166666666666666
4.073598474154765,0.9566666666666667
4.084070449666731,0.17333333333333334
4.084070449666731,0.955
4.094542425178696,0.175
4.094542425178696,0.17666666666666667
4.094542425178696,0.9533333333333334
4.094542425178696,0.955
4.105014400690663,0.17833333333333334
4.105014400690663,0.9516666666666667
4.105014400690663,0.9533333333333334
4.115486376202629,0.18
4.115486376202629,0.9516666666666667
4.125958351714595,0.18166666666666667
4.125958351714595,0.95
4.136430327226561,0.18333333333333332
4.136430327226561,0.9483333333333334
4.136430327226561,0.95
4.1469023027385274,0.185
4.1469023027385274,0.9483333333333334
4.157374278250493,0.18666666666666668
4.157374278250493,0.18833333333333332
4.157374278250493,0.9466666666666667
4.167846253762459,0.19
4.167846253762459,0.945
4.178318229274425,0.19166666666666668
4.178318229274425,0.9433333333333334
4.178318229274425,0.945
4.1887902047863905,0.19333333333333333
4.1887902047863905,0.9433333333333334
4.199262180298357,0.195
4.199262180298357,0.9416666666666667
4.209734155810323,0.19666666666666666
4.209734155810323,0.94
4.220206131322288,0.2
4.220206131322288,0.9383333333333334
4.220206131322288,0.94
4.2306781068342545,0.20166666666666666
4.2306781068342545,0.9366666666666666
4.2306781068342545,0.9383333333333334
4.241150082346221,0.20333333333333334
4.241150082346221,0.9366666666666666
4.251622057858187,0.205
4.251622057858187,0.935
4.262094033370153,0.20666666666666667
4.262094033370153,0.9333333333333333
4.262094033370153,0.935
4.272566008882119,0.20833333333333334
4.272566008882119,0.21
4.272566008882119,0.9316666666666666
4.272566008882119,0.9333333333333333
4.283037984394085,0.21166666666666667
4.283037984394085,0.93
4.283037984394085,0.9316666666666666
4.293509959906051,0.21333333333333335
4.293509959906051,0.93
4.303981935418017,0.215
4.303981935418017,0.9283333333333333
4.314453910929982,0.21666666666666667
4.314453910929982,0.9266666666666666
4.324925886441949,0.21833333333333332
4.324925886441949,0.925
4.324925886441949,0.9266666666666666
4.335397861953914,0.22
4.335397861953914,0.22166666666666668
4.335397861953914,0.9233333333333333
4.335397861953914,0.925
4.34586983746588,0.22333333333333333
4.34586983746588,0.9216666666666666
4.34586983746588,0.9233333333333333
4.356341812977846,0.225
4.356341812977846,0.9216666666666666
4.366813788489812,0.22666666666666666
4.366813788489812,0.92
4.377285764001778,0.22833333333333333
4.377285764001778,0.9183333333333333
4.387757739513744,0.23
4.387757739513744,0.9166666666666666
4.387757739513744,0.9183333333333333
4.39822971502571,0.23166666666666666
4.39822971502571,0.23333333333333334
4.39822971502571,0.915
4.39822971502571,0.9166666666666666
4.408701690537677,0.235
4.408701690537677,0.9133333333333333
4.408701690537677,0.915
4.419173666049643,0.23666666666666666
4.419173666049643,0.9116666666666666
4.419173666049643,0.9133333333333333
4.429645641561608,0.23833333333333334
4.429645641561608,0.91
4.429645641561608,0.9116666666666666
4.440117617073574,0.24
4.440117617073574,0.91
4.4505895925855405,0.24166666666666667
4.4505895925855405,0.9083333333333333
4.461061568097506,0.245
4.461061568097506,0.9066666666666666
4.471533543609472,0.24666666666666667
4.471533543609472,0.905
4.471533543609472,0.9066666666666666
4.482005519121438,0.24833333333333332
4.482005519121438,0.9033333333333333
4.482005519121438,0.905
4.492477494633404,0.25
4.492477494633404,0.9016666666666666
4.492477494633404,0.9033333333333333
4.50294947014537,0.25166666666666665
4.50294947014537,0.9
4.50294947014537,0.9016666666666666
4.513421445657336,0.25333333333333335
4.513421445657336,0.255
4.513421445657336,0.8983333333333333
4.513421445657336,0.9
4.523893421169302,0.25666666666666665
4.523893421169302,0.8966666666666666
4.523893421169302,0.8983333333333333
4.5343653966812685,0.25833333333333336
4.5343653966812685,0.895
4.5343653966812685,0.8966666666666666
4.544837372193235,0.26
4.544837372193235,0.8933333333333333
4.544837372193235,0.895
4.5553093477052,0.26166666666666666
4.5553093477052,0.8933333333333333
4.565781323217166,0.2633333333333333
4.565781323217166,0.8916666666666667
4.5762532987291324,0.265
4.5762532987291324,0.26666666666666666
4.5762532987291324,0.89
4.586725274241098,0.2683333333333333
4.586725274241098,0.8883333333333333
4.586725274241098,0.89
4.597197249753064,0.27
4.597197249753064,0.8866666666666667
4.597197249753064,0.8883333333333333
4.607669225265029,0.27166666666666667
4.607669225265029,0.885
